     1	 1,0 
     2	 3,6 
     3	 4,0 
     4	 4,1 
     5	 4,2 
     6	 3,9 
     7	 4,1 
     8	 4,2 
     9	 4,2 
    10	 4,2 
    11	 4,2 
    12	 4,2 
    13	 4,2 
    14	 4,2 
    15	 4,2 
    16	 4,2 
    17	 4,2 
    18	 4,2 
    19	 4,2 
    20	 4,2 
    21	 4,2 
    22	 4,2 
    23	 4,2 
    24	 4,2 
    25	 4,2 
    26	 4,2 
    27	 4,2 
    28	 4,2 
    29	 4,2 
    30	 4,2 
    31	 4,2 
    32	 4,2 
    33	 4,2 
    34	 4,2 
    35	 4,2 
    36	 4,2 
    37	 4,2 
    38	 4,2 
    39	 4,2 
    40	 4,2 
    41	 4,2 
    42	 4,2 
    43	 4,2 
    44	 4,2 
    45	 4,2 
    46	 4,2 
    47	 4,2 
    48	 4,2 
    49	 4,2 
    50	 4,2 
    51	 4,2 
    52	 4,2 
    53	 4,2 
    54	 4,2 
    55	 4,2 
    56	 4,2 
    57	 4,2 
    58	 4,2 
    59	 4,2 
    60	 4,2 
    61	 4,2 
    62	 4,2 
    63	 4,2 
    64	 4,2 
    65	 4,2 
    66	 4,2 
    67	 4,2 
    68	 4,2 
    69	 4,2 
    70	 4,2 
    71	 4,2 
    72	 4,2 
    73	 4,2 
    74	 4,2 
    75	 4,2 
    76	 4,2 
    77	 4,2 
    78	 4,2 
    79	 4,2 
    80	 4,2 
    81	 4,2 
    82	 4,2 
    83	 4,2 
    84	 4,2 
    85	 4,2 
    86	 4,2 
    87	 4,2 
    88	 4,2 
    89	 4,2 
    90	 4,2 
    91	 4,2 
    92	 4,2 
    93	 4,2 
    94	 4,4 
    95	 5,0 
    96	 5,1 
    97	 5,2 
    98	 5,3 
    99	 5,4 
   100	 5,5 
   101	 5,6 
   102	 5,6 
   103	 5,6 
   104	 5,6 
   105	 5,6 
   106	 5,6 
   107	 5,4 
   108	 5,4 
   109	 5,4 
   110	 5,4 
   111	 5,4 
   112	 5,4 
   113	 5,4 
   114	 4,7 
   115	 5,0 
   116	 5,1 
   117	 5,2 
   118	 5,3 
   119	 5,4 
   120	 4,9 
   121	 5,0 
   122	 5,1 
   123	 5,2 
   124	 5,3 
   125	 5,4 
   126	 5,4 
   127	 5,4 
   128	 5,4 
   129	 5,4 
   130	 5,4 
   131	 5,4 
   132	 5,4 
   133	 5,4 
   134	 5,4 
   135	 5,4 
   136	 5,4 
   137	 5,4 
   138	 5,4 
   139	 5,4 
   140	 5,4 
   141	 5,4 
   142	 5,4 
   143	 5,4 
   144	 5,4 
   145	 5,4 
   146	 5,4 
   147	 5,4 
   148	 5,4 
   149	 5,5 
   150	 5,5 
   151	 5,5 
   152	 5,5 
   153	 5,5 
   154	 5,5 
   155	 5,5 
   156	 5,5 
   157	 5,5 
   158	 5,5 
   159	 5,4 
   160	 5,4 
   161	 5,4 
   162	 5,4 
   163	 5,4 
   164	 5,4 
   165	 5,4 
   166	 5,4 
   167	 5,5 
   168	 5,5 
   169	 5,5 
   170	 5,5 
   171	 5,5 
   172	 5,5 
   173	 5,4 
   174	 5,4 
   175	 5,4 
   176	 5,4 
   177	 5,4 
   178	 5,4 
   179	 5,4 
   180	 5,4 
   181	 5,4 
   182	 5,4 
   183	 5,4 
   184	 5,4 
   185	 5,4 
   186	 6,3 
   187	 6,9 
   188	 7,0 
   189	 7,1 
   190	 7,2 
   191	 7,3 
   192	 7,4 
   193	 7,5 
   194	 7,6 
   195	 7,7 
   196	 7,8 
   197	 7,9 
   198	 8,1 
   199	 8,1 
   200	 8,2 
   201	 8,2 
   202	 8,2 
   203	 8,2 
   204	 8,2 
   205	 8,2 
   206	 8,2 
   207	 8,2 
   208	 8,2 
   209	 8,2 
   210	 8,2 
   211	 8,2 
   212	 8,2 
   213	 8,2 
   214	 8,2 
   215	 8,2 
   216	 8,2 
   217	 8,2 
   218	 8,2 
   219	 8,2 
   220	 8,2 
   221	 8,2 
   222	 8,2 
   223	 8,2 
   224	 8,2 
   225	 8,2 
   226	 8,2 
   227	 8,2 
   228	 8,2 
   229	 8,2 
   230	 8,2 
   231	 8,2 
   232	 8,2 
   233	 8,2 
   234	 8,2 
   235	 8,2 
   236	 8,2 
   237	 8,2 
   238	 8,2 
   239	 8,2 
   240	 8,2 
   241	 8,2 
   242	 8,2 
   243	 8,2 
   244	 8,2 
   245	 8,2 
   246	 8,2 
   247	 8,2 
   248	 8,2 
   249	 8,2 
   250	 8,2 
   251	 8,2 
   252	 8,2 
   253	 8,2 
   254	 8,2 
   255	 8,2 
   256	 8,2 
   257	 8,2 
   258	 8,2 
   259	 8,2 
   260	 8,2 
   261	 8,2 
   262	 8,2 
   263	 8,2 
   264	 8,2 
   265	 8,2 
   266	 8,2 
   267	 8,2 
   268	 7,6 
   269	 7,6 
   270	 7,6 
   271	 7,6 
   272	 7,6 
   273	 7,6 
   274	 7,6 
   275	 7,6 
   276	 7,6 
   277	 7,6 
   278	 7,6 
   279	 7,6 
   280	 7,6 
